TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,REL_GROUP
easy,O,2,is,acomp,JJ,,Complements
is,O,2,is,ROOT,VBZ,,ROOT
it,O,2,is,nsubj,PRP,,Subjects
for,O,7,get,mark,IN,,Compund
me,O,7,get,nsubj,PRP,,Subjects
to,O,7,get,aux,TO,,Auxiliaries
get,O,2,is,advcl,VB,,Adverbials
to,O,7,get,prep,IN,,Coordination
a,O,11,menu,det,DT,,Nominals
certain,O,11,menu,amod,JJ,,Nominals
menu,O,8,to,pobj,NN,,Prepositions
?,O,2,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
people,O,7,are,nsubj,NNS,,Subjects
i,O,2,talk,nsubj,PRP,,Subjects
talk,O,0,people,relcl,VBP,,Nominals
to,O,2,talk,prep,IN,,Coordination
on,O,2,talk,prep,IN,,Coordination
the,O,6,speakerphone,det,DT,,Nominals
speakerphone,O,4,on,pobj,NN,speaker ##phone,Prepositions
are,O,7,are,ROOT,VBP,,ROOT
shocked,O,7,are,acomp,JJ,,Complements
when,O,11,comes,advmod,WRB,,Adverbials
it,O,11,comes,nsubj,PRP,,Subjects
comes,O,7,are,advcl,VBZ,,Adverbials
out,O,11,comes,prt,RP,,Compund
at,O,11,comes,prep,IN,,Coordination
times,O,13,at,pobj,NNS,,Prepositions
that,O,19,using,mark,IN,,Compund
i,O,19,using,nsubj,PRP,,Subjects
'm,O,19,using,aux,VBP,' m,Auxiliaries
even,O,19,using,advmod,RB,,Adverbials
using,O,11,comes,ccomp,VBG,,Complements
a,O,21,speakerphone,det,DT,,Nominals
speakerphone,O,19,using,dobj,NN,speaker ##phone,Objects
.,O,7,are,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
this,O,1,is,nsubj,DT,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
extemely,O,3,lame,advmod,RB,ex ##tem ##ely,Adverbials
lame,O,1,is,acomp,JJ,,Complements
.,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
fm,B-ASP,1,receiver,compound,NNP,,Compund
receiver,I-ASP,4,has,dep,NNP,,Miscellaneous
-,O,4,has,punct,:,,Miscellaneous
it,O,4,has,nsubj,PRP,,Subjects
has,O,4,has,ROOT,VBZ,,ROOT
none,O,4,has,dobj,NN,,Objects
.,O,4,has,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,2,thing,det,DT,,Nominals
only,O,2,thing,amod,JJ,,Nominals
thing,O,10,is,nsubj,NN,,Subjects
i,O,5,complain,nsubj,PRP,,Subjects
would,O,5,complain,aux,MD,,Auxiliaries
complain,O,2,thing,relcl,VB,,Nominals
about,O,5,complain,prep,IN,,Coordination
the,O,9,xtra,det,DT,,Nominals
zen,O,9,xtra,compound,NNP,,Compund
xtra,O,6,about,pobj,NNP,x ##tra,Prepositions
is,O,10,is,ROOT,VBZ,,ROOT
that,O,14,are,mark,IN,,Compund
the,O,13,controls,det,DT,,Nominals
controls,B-ASP,14,are,nsubj,NNS,,Subjects
are,O,10,is,ccomp,VBP,,Complements
n't,O,14,are,neg,RB,n ' t,Negation
as,O,17,easy,advmod,RB,,Adverbials
easy,B-OP,14,are,acomp,JJ,,Complements
as,O,17,easy,prep,IN,,Coordination
the,O,20,ipod,det,DT,,Nominals
ipod,O,18,as,pobj,NNP,,Prepositions
's,O,20,ipod,case,POS,' s,Compund
",",O,14,are,punct,",",,Miscellaneous
or,O,14,are,cc,CC,,Coordination
as,O,14,are,conj,IN,,Coordination
"""",O,28,looking,punct,``,,Miscellaneous
sexy,B-OP,28,looking,amod,JJ,,Nominals
"""",O,28,looking,punct,'',,Miscellaneous
looking,B-ASP,24,as,pobj,VBG,,Prepositions
.,O,10,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,guess,nsubj,PRP,,Subjects
guess,O,1,guess,ROOT,VBP,,ROOT
that,O,3,'s,nsubj,DT,,Subjects
's,O,1,guess,ccomp,VBZ,' s,Complements
why,O,8,see,advmod,WRB,,Adverbials
you,O,8,see,nsubj,PRP,,Subjects
so,O,7,often,advmod,RB,,Adverbials
often,O,8,see,advmod,RB,,Adverbials
see,O,3,'s,ccomp,VBP,,Complements
"""",O,10,ipodders,punct,``,,Miscellaneous
ipodders,O,22,knowing,nsubj,NNS,ipod ##ders,Subjects
"""",O,10,ipodders,punct,'',,Miscellaneous
bashing,O,10,ipodders,acl,VBG,bash ##ing,Nominals
every,O,15,player,det,DT,,Nominals
other,O,15,player,amod,JJ,,Nominals
player,O,12,bashing,dobj,NN,,Objects
out,O,17,there,advmod,RB,,Adverbials
there,O,12,bashing,advmod,RB,,Adverbials
(,O,10,ipodders,punct,-LRB-,,Miscellaneous
very,O,20,often,advmod,RB,,Adverbials
often,O,22,knowing,advmod,RB,,Adverbials
not,O,22,knowing,neg,RB,,Negation
knowing,O,8,see,ccomp,VBG,,Complements
anything,O,22,knowing,dobj,NN,,Objects
about,O,23,anything,prep,IN,,Coordination
them,O,24,about,pobj,PRP,,Prepositions
the,O,27,whole,det,DT,,Nominals
whole,O,23,anything,appos,NN,,Nominals
"""",O,30,spent,punct,``,,Miscellaneous
i,O,30,spent,nsubj,PRP,,Subjects
spent,O,30,spent,ROOT,VBD,,ROOT
$,O,32,120,nmod,$,,Nominals
120,O,30,spent,dobj,CD,,Objects
more,O,30,spent,advmod,JJR,,Adverbials
for,O,30,spent,prep,IN,,Coordination
something,O,34,for,pobj,NN,,Prepositions
not,O,38,better,neg,RB,,Negation
any,O,38,better,advmod,RB,,Adverbials
better,O,42,you,amod,RBR,,Nominals
and,O,38,better,cc,CC,,Coordination
so,O,38,better,conj,RB,,Coordination
should,O,38,better,conj,MD,,Coordination
you,O,35,something,appos,PRP,,Nominals
...,O,30,spent,punct,.,. . .,Miscellaneous
so,O,47,feel,advmod,RB,,Adverbials
i,O,47,feel,nsubj,PRP,,Subjects
can,O,47,feel,aux,MD,,Auxiliaries
feel,O,47,feel,ROOT,VB,,ROOT
better,O,50,thing,amod,JJR,,Nominals
"""",O,50,thing,punct,'',,Miscellaneous
thing,O,47,feel,dobj,NN,,Objects
.,O,47,feel,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
3,O,0,3,ROOT,LS,,ROOT
),O,0,3,punct,-RRB-,,Miscellaneous
4x,B-ASP,3,zoom,compound,CD,4 ##x,Compund
zoom,I-ASP,4,is,nsubj,NN,,Subjects
is,O,4,is,ROOT,VBZ,,ROOT
nice,B-OP,4,is,acomp,JJ,,Complements
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,think,nsubj,PRP,,Subjects
think,O,1,think,ROOT,VBP,,ROOT
for,O,1,think,prep,IN,,Coordination
about,O,5,40,advmod,RB,,Adverbials
$,O,5,40,quantmod,$,,Miscellaneous
40,O,6,more,npadvmod,CD,,Noun
more,O,2,for,pobj,JJR,,Prepositions
",",O,11,find,punct,",",,Miscellaneous
you,O,11,find,nsubj,PRP,,Subjects
can,O,11,find,aux,MD,,Auxiliaries
probably,O,11,find,advmod,RB,,Adverbials
find,O,1,think,ccomp,VB,,Complements
a,O,16,player,det,DT,,Nominals
much,O,14,better,advmod,RB,,Adverbials
better,O,16,player,amod,JJR,,Nominals
dvd,O,16,player,compound,NN,,Compund
player,O,11,find,dobj,NN,,Objects
than,O,16,player,prep,IN,,Coordination
this,O,17,than,pobj,DT,,Prepositions
though,O,11,find,advmod,RB,,Adverbials
.,O,1,think,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
longer,B-OP,2,life,amod,JJR,,Nominals
battery,B-ASP,2,life,compound,NN,,Compund
life,I-ASP,14,are,nsubj,NN,,Subjects
",",O,2,life,punct,",",,Miscellaneous
greater,B-OP,5,accessibility,amod,JJR,,Nominals
accessibility,B-ASP,2,life,appos,NN,,Nominals
to,I-ASP,5,accessibility,prep,IN,,Coordination
online,I-ASP,9,services,amod,JJ,,Nominals
music,I-ASP,9,services,compound,NN,,Compund
services,I-ASP,6,to,pobj,NNS,,Prepositions
",",O,5,accessibility,punct,",",,Miscellaneous
and,O,5,accessibility,cc,CC,,Coordination
pc,B-ASP,13,compatibility,compound,NN,,Compund
compatibility,I-ASP,14,are,nsubj,NN,,Subjects
are,O,14,are,ROOT,VBP,,ROOT
the,O,16,sensibilities,det,DT,,Nominals
sensibilities,O,14,are,attr,NNS,sen ##si ##bilities,Objects
.,O,14,are,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,3,spin,nsubj,PRP,,Subjects
would,O,3,spin,aux,MD,,Auxiliaries
just,O,3,spin,advmod,RB,,Adverbials
spin,O,3,spin,ROOT,VB,,ROOT
up,O,3,spin,prt,RP,,Compund
and,O,3,spin,cc,CC,,Coordination
stop,O,3,spin,conj,VB,,Coordination
",",O,3,spin,punct,",",,Miscellaneous
and,O,3,spin,cc,CC,,Coordination
display,O,3,spin,conj,VB,,Coordination
"""",O,9,display,punct,``,,Miscellaneous
no,B-ASP,12,disc,det,DT,,Nominals
disc,I-ASP,9,display,dobj,NN,,Objects
"""",O,9,display,punct,'',,Miscellaneous
.,O,3,spin,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
update,O,0,update,ROOT,NN,,ROOT
:,O,0,update,punct,:,,Miscellaneous
the,O,3,finish,det,DT,,Nominals
finish,B-ASP,4,is,nsubj,NN,,Subjects
is,O,4,is,ROOT,VBZ,,ROOT
more,O,7,mirror,advmod,JJR,,Adverbials
"""",O,7,mirror,punct,``,,Miscellaneous
mirror,O,4,is,attr,NN,,Objects
"""",O,7,mirror,punct,'',,Miscellaneous
than,O,7,mirror,prep,IN,,Coordination
silver,O,9,than,pobj,NN,,Prepositions
--,O,7,mirror,punct,:,- -,Miscellaneous
and,O,4,is,cc,CC,,Coordination
i,O,14,like,nsubj,PRP,,Subjects
like,B-OP,4,is,conj,VBP,,Coordination
it,O,14,like,dobj,PRP,,Objects
!,O,14,like,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,3,ripping,nsubj,PRP,,Subjects
have,O,3,ripping,aux,VBP,,Auxiliaries
been,O,3,ripping,aux,VBN,,Auxiliaries
ripping,O,3,ripping,ROOT,VBG,,ROOT
songs,O,3,ripping,dobj,NNS,,Objects
into,O,3,ripping,prep,IN,,Coordination
it,O,5,into,pobj,PRP,,Prepositions
for,O,3,ripping,prep,IN,,Coordination
the,O,11,weeks,det,DT,,Nominals
past,O,11,weeks,amod,JJ,,Nominals
few,O,11,weeks,amod,JJ,,Nominals
weeks,O,7,for,pobj,NNS,,Prepositions
",",O,3,ripping,punct,",",,Miscellaneous
and,O,3,ripping,cc,CC,,Coordination
the,O,15,ease,det,DT,,Nominals
ease,B-OP,18,is,nsubj,NN,,Subjects
of,O,15,ease,prep,IN,,Coordination
use,B-ASP,16,of,pobj,NN,,Prepositions
is,O,3,ripping,conj,VBZ,,Coordination
wonderful,B-OP,18,is,acomp,JJ,,Complements
.,O,18,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,wanted,nsubj,PRP,,Subjects
wanted,O,1,wanted,ROOT,VBD,,ROOT
a,O,4,player,det,DT,,Nominals
dvd,O,4,player,compound,NN,,Compund
player,O,1,wanted,dobj,NN,,Objects
that,O,6,had,nsubj,WDT,,Subjects
had,O,4,player,relcl,VBD,,Nominals
basic,O,8,features,amod,JJ,,Nominals
features,O,6,had,dobj,NNS,,Objects
and,O,6,had,cc,CC,,Coordination
would,O,11,be,aux,MD,,Auxiliaries
be,O,6,had,conj,VB,,Coordination
able,O,11,be,acomp,JJ,,Complements
to,O,14,play,aux,TO,,Auxiliaries
play,O,12,able,xcomp,VB,,Complements
dvd,O,17,r,compound,NNP,,Compund
-,O,17,r,punct,HYPH,,Miscellaneous
r,O,18,format,compound,NNP,,Compund
format,O,19,disc,compound,NN,,Compund
disc,O,14,play,dobj,NN,,Objects
's,O,19,disc,case,POS,' s,Compund
that,O,24,made,mark,WDT,,Compund
i,O,24,made,nsubj,PRP,,Subjects
had,O,24,made,aux,VBD,,Auxiliaries
made,O,14,play,ccomp,VBN,,Complements
myself,O,24,made,dobj,PRP,,Objects
.,O,1,wanted,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,1,has,nsubj,PRP,,Subjects
has,O,1,has,ROOT,VBZ,,ROOT
lots,O,1,has,dobj,NNS,,Objects
of,O,2,lots,prep,IN,,Coordination
features,O,3,of,pobj,NNS,,Prepositions
such,O,6,as,amod,JJ,,Nominals
as,O,4,features,prep,IN,,Coordination
the,O,8,calendar,det,DT,,Nominals
calendar,B-ASP,6,as,pobj,NN,,Prepositions
which,O,10,works,nsubj,WDT,,Subjects
works,O,8,calendar,relcl,VBZ,,Nominals
like,O,10,works,prep,IN,,Coordination
my,O,14,calendar,poss,PRP$,,Nominals
outlook,O,14,calendar,compound,NN,,Compund
calendar,B-ASP,11,like,pobj,NN,,Prepositions
.,O,1,has,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
this,O,1,is,nsubj,DT,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
possible,O,1,is,acomp,JJ,,Complements
!,O,1,is,punct,.,,Miscellaneous
!,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,2,have,nsubj,PRP,,Subjects
did,O,2,have,aux,VBD,,Auxiliaries
have,O,2,have,ROOT,VB,,ROOT
to,O,4,put,aux,TO,,Auxiliaries
put,O,2,have,xcomp,VB,,Complements
a,O,7,work,det,DT,,Nominals
little,O,7,work,amod,JJ,,Nominals
work,O,4,put,dobj,NN,,Objects
into,O,4,put,prep,IN,,Coordination
renaming,O,8,into,pcomp,VBG,,Prepositions
some,O,13,names,det,DT,,Nominals
duplicate,O,13,names,amod,JJ,,Nominals
file,O,13,names,compound,NN,,Compund
names,O,9,renaming,dobj,NNS,,Objects
to,O,15,get,aux,TO,,Auxiliaries
get,O,9,renaming,advcl,VB,,Adverbials
all,O,18,music,predet,DT,,Nominals
my,O,18,music,poss,PRP$,,Nominals
music,O,15,get,dobj,NN,,Objects
on,O,18,music,prep,IN,,Coordination
my,O,22,xtra,poss,PRP$,,Nominals
zen,O,22,xtra,compound,NNP,,Compund
xtra,O,19,on,pobj,NNP,x ##tra,Prepositions
but,O,25,was,cc,CC,,Coordination
it,O,25,was,nsubj,PRP,,Subjects
was,O,25,was,ROOT,VBD,,ROOT
n't,O,25,was,neg,RB,n ' t,Negation
a,O,29,problem,det,DT,,Nominals
big,O,29,problem,amod,JJ,,Nominals
problem,O,25,was,attr,NN,,Objects
.,O,25,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,sound,det,DT,,Nominals
sound,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
indeed,O,2,is,advmod,RB,,Adverbials
excellent,B-OP,2,is,acomp,JJ,,Complements
and,O,2,is,cc,CC,,Coordination
the,O,8,factore,det,DT,,Nominals
form,B-ASP,8,factore,compound,NN,,Compund
factore,I-ASP,9,is,nsubj,NN,factor ##e,Subjects
is,O,2,is,conj,VBZ,,Coordination
not,O,9,is,neg,RB,,Negation
bad,B-OP,9,is,acomp,JJ,,Complements
(,O,9,is,punct,-LRB-,,Miscellaneous
but,O,9,is,cc,CC,,Coordination
still,O,16,larger,advmod,RB,,Adverbials
rather,O,16,larger,advmod,RB,,Adverbials
larger,O,9,is,conj,JJR,,Coordination
than,O,20,expected,mark,IN,,Compund
i,O,20,expected,nsubj,PRP,,Subjects
had,O,20,expected,aux,VBD,,Auxiliaries
expected,O,16,larger,advcl,VBN,,Adverbials
),O,9,is,punct,-RRB-,,Miscellaneous
..,O,2,is,punct,NFP,. .,Miscellaneous
.,O,2,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
besides,O,10,'s,prep,IN,,Coordination
user,O,2,error,compound,NN,,Compund
error,O,0,besides,pobj,NN,,Prepositions
(,O,2,error,punct,-LRB-,,Miscellaneous
surprise,O,2,error,appos,NN,,Nominals
",",O,4,surprise,punct,",",,Miscellaneous
surprise,O,4,surprise,conj,NN,,Coordination
),O,2,error,punct,-RRB-,,Miscellaneous
",",O,10,'s,punct,",",,Miscellaneous
it,O,10,'s,nsubj,PRP,,Subjects
's,O,10,'s,ROOT,VBZ,' s,ROOT
hard,O,10,'s,acomp,JJ,,Complements
to,O,13,imagine,aux,TO,,Auxiliaries
imagine,O,10,'s,xcomp,VB,,Complements
people,O,15,having,nsubj,NNS,,Subjects
having,O,13,imagine,ccomp,VBG,,Complements
trouble,O,15,having,dobj,NN,,Objects
with,O,15,having,prep,IN,,Coordination
either,O,17,with,pcomp,RB,,Prepositions
.,O,10,'s,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
however,O,3,serves,advmod,RB,,Adverbials
",",O,3,serves,punct,",",,Miscellaneous
it,O,3,serves,nsubj,PRP,,Subjects
serves,O,3,serves,ROOT,VBZ,,ROOT
its,O,5,purpose,poss,PRP$,,Nominals
purpose,O,3,serves,dobj,NN,,Objects
.,O,3,serves,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
1,O,3,sound,meta,LS,,Miscellaneous
),O,0,1,punct,-RRB-,,Miscellaneous
great,B-OP,3,sound,amod,JJ,,Nominals
sound,B-ASP,3,sound,ROOT,NN,,ROOT
(,O,3,sound,punct,-LRB-,,Miscellaneous
>,O,3,sound,intj,XX,,Miscellaneous
98db,O,6,98db,ROOT,JJ,98 ##db,ROOT
signal-to-noise,O,8,ratio,amod,NN,signal - to - noise,Nominals
ratio,O,9,beats,nsubj,NN,,Subjects
beats,O,9,beats,ROOT,VBZ,,ROOT
ipod,O,15,ratio,poss,NNP,,Nominals
's,O,10,ipod,case,POS,' s,Compund
"""",O,15,ratio,punct,``,,Miscellaneous
unspecified,O,15,ratio,amod,JJ,,Nominals
"""",O,15,ratio,punct,'',,Miscellaneous
ratio,O,9,beats,dobj,NN,,Objects
),O,15,ratio,punct,-RRB-,,Miscellaneous
and,O,9,beats,cc,CC,,Coordination
good,B-OP,20,output,amod,JJ,,Nominals
power,B-ASP,20,output,compound,NN,,Compund
output,I-ASP,21,allow,nsubj,NN,,Subjects
allow,O,9,beats,conj,VBP,,Coordination
the,O,24,xtra,det,DT,,Nominals
zen,O,24,xtra,compound,NNP,,Compund
xtra,O,26,drive,nsubj,NNP,x ##tra,Subjects
to,O,26,drive,aux,TO,,Auxiliaries
drive,O,21,allow,ccomp,VB,,Complements
large,O,28,head-phones,amod,JJ,,Nominals
head-phones,O,26,drive,dobj,NNS,head - phones,Objects
as,O,31,as,advmod,RB,,Adverbials
well,O,31,as,advmod,RB,,Adverbials
as,O,28,head-phones,cc,IN,,Coordination
external,O,33,speakers,amod,JJ,,Nominals
speakers,O,28,head-phones,conj,NNS,,Coordination
.,O,21,allow,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
a,O,3,ipod,det,DT,,Nominals
10,O,2,gb,nummod,CD,,Nominals
gb,O,3,ipod,compound,NNP,,Compund
ipod,O,4,is,nsubj,NNP,,Subjects
is,O,4,is,ROOT,VBZ,,ROOT
just,O,7,much,advmod,RB,,Adverbials
as,O,7,much,advmod,RB,,Adverbials
much,O,4,is,attr,JJ,,Objects
and,O,11,heard,cc,CC,,Coordination
i,O,11,heard,nsubj,PRP,,Subjects
have,O,11,heard,aux,VBP,,Auxiliaries
heard,O,11,heard,ROOT,VBN,,ROOT
from,O,11,heard,prep,IN,,Coordination
multiple,O,14,sources,amod,JJ,,Nominals
sources,O,12,from,pobj,NNS,,Prepositions
that,O,18,is,mark,IN,,Compund
the,O,17,ipod,det,DT,,Nominals
ipod,O,18,is,nsubj,NNP,,Subjects
is,O,11,heard,ccomp,VBZ,,Complements
very,O,20,loud,advmod,RB,,Adverbials
loud,O,18,is,acomp,JJ,,Complements
and,O,18,is,cc,CC,,Coordination
you,O,24,heard,nsubj,PRP,,Subjects
can,O,24,heard,aux,MD,,Auxiliaries
heard,O,18,is,conj,VBD,,Coordination
the,O,27,drive,det,DT,,Nominals
hard,O,27,drive,amod,JJ,,Nominals
drive,O,28,everytime,nsubj,NN,,Subjects
everytime,O,24,heard,ccomp,RB,every ##time,Complements
it,O,30,spins,nsubj,PRP,,Subjects
spins,O,28,everytime,ccomp,VBZ,,Complements
",",O,24,heard,punct,",",,Miscellaneous
accesses,O,24,heard,conj,VBZ,access ##es,Coordination
files,O,32,accesses,dobj,NNS,,Objects
or,O,32,accesses,cc,CC,,Coordination
does,O,36,antyhing,aux,VBZ,,Auxiliaries
antyhing,O,32,accesses,conj,NN,ant ##y ##hing,Coordination
.,O,11,heard,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
because,O,9,talking,mark,IN,,Compund
other,O,2,people,amod,JJ,,Nominals
people,O,9,talking,nsubj,NNS,,Subjects
that,O,4,complain,nsubj,WDT,,Subjects
complain,O,2,people,relcl,VBP,,Nominals
about,O,4,complain,prep,IN,,Coordination
this,O,7,player,det,DT,,Nominals
player,B-ASP,5,about,pobj,NN,,Prepositions
are,O,9,talking,aux,VBP,,Auxiliaries
talking,O,14,is,advcl,VBG,,Adverbials
bull,O,9,talking,dobj,NN,,Objects
",",O,14,is,punct,",",,Miscellaneous
this,O,13,player,det,DT,,Nominals
player,B-ASP,14,is,nsubj,NN,,Subjects
is,O,19,breaks,ccomp,VBZ,,Complements
awesome,B-OP,14,is,acomp,JJ,,Complements
",",O,19,breaks,punct,",",,Miscellaneous
it,O,19,breaks,nsubj,PRP,,Subjects
just,O,19,breaks,advmod,RB,,Adverbials
breaks,B-ASP,19,breaks,ROOT,VBZ,,ROOT
fast,B-OP,19,breaks,advmod,RB,,Adverbials
",",O,19,breaks,punct,",",,Miscellaneous
which,O,23,is,nsubj,WDT,,Subjects
is,O,19,breaks,advcl,VBZ,,Adverbials
horrible,B-OP,23,is,acomp,JJ,,Complements
.,O,19,breaks,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
you,O,3,search,nsubj,PRP,,Subjects
can,O,3,search,aux,MD,,Auxiliaries
also,O,3,search,advmod,RB,,Adverbials
search,O,3,search,ROOT,VB,,ROOT
for,O,3,search,prep,IN,,Coordination
your,O,6,song,poss,PRP$,,Nominals
song,O,4,for,pobj,NN,,Prepositions
",",O,6,song,punct,",",,Miscellaneous
which,O,9,is,nsubj,WDT,,Subjects
is,O,6,song,relcl,VBZ,,Nominals
good,O,9,is,acomp,JJ,,Complements
.,O,3,search,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
to,O,1,address,aux,TO,,Auxiliaries
address,O,1,address,ROOT,VB,,ROOT
two,O,6,reviews,nummod,CD,,Nominals
previous,O,6,reviews,amod,JJ,,Nominals
somewhat,O,5,negative,advmod,RB,,Adverbials
negative,O,6,reviews,amod,JJ,,Nominals
reviews,O,1,address,dobj,NNS,,Objects
:,O,6,reviews,punct,:,,Miscellaneous
(,O,9,1,punct,-LRB-,,Miscellaneous
1,O,11,yes,meta,LS,,Miscellaneous
),O,9,1,punct,-RRB-,,Miscellaneous
yes,O,17,obstruct,intj,UH,,Miscellaneous
",",O,17,obstruct,punct,",",,Miscellaneous
the,O,15,barrel,det,DT,,Nominals
lens,O,15,barrel,compound,NN,,Compund
barrel,O,17,obstruct,nsubj,NN,,Subjects
does,O,17,obstruct,aux,VBZ,,Auxiliaries
obstruct,O,34,is,ccomp,VB,ob ##st ##ru ##ct,Complements
part,O,17,obstruct,dobj,NN,,Objects
of,O,18,part,prep,IN,,Coordination
the,O,23,corner,det,DT,,Nominals
lower,O,23,corner,amod,JJR,,Nominals
left,O,23,corner,amod,JJ,,Nominals
corner,O,19,of,pobj,NN,,Prepositions
in,O,23,corner,prep,IN,,Coordination
the,O,27,viewfinder,det,DT,,Nominals
lens,B-ASP,27,viewfinder,compound,NN,,Compund
viewfinder,I-ASP,24,in,pobj,NN,view ##finder,Prepositions
;,O,34,is,punct,:,,Miscellaneous
however,O,34,is,advmod,RB,,Adverbials
",",O,34,is,punct,",",,Miscellaneous
the,O,33,viewfinder,det,DT,,Nominals
lcd,B-ASP,33,viewfinder,compound,NN,,Compund
viewfinder,I-ASP,34,is,nsubj,NN,view ##finder,Subjects
is,O,34,is,ROOT,VBZ,,ROOT
rather,O,36,stunning,advmod,RB,,Adverbials
stunning,B-OP,34,is,acomp,JJ,,Complements
and,O,39,find,cc,CC,,Coordination
i,O,39,find,nsubj,PRP,,Subjects
find,O,39,find,ROOT,VBP,,ROOT
myself,O,42,using,nsubj,PRP,,Subjects
rarely,O,42,using,advmod,RB,,Adverbials
using,O,39,find,ccomp,VBG,,Complements
the,O,45,viewfinder,det,DT,,Nominals
lens,B-ASP,45,viewfinder,compound,NN,,Compund
viewfinder,I-ASP,42,using,dobj,NN,view ##finder,Objects
.,O,39,find,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,3,think,nsubj,PRP,,Subjects
did,O,3,think,aux,VBD,,Auxiliaries
n't,O,3,think,neg,RB,n ' t,Negation
think,O,3,think,ROOT,VB,,ROOT
i,O,6,find,nsubj,PRP,,Subjects
would,O,6,find,aux,MD,,Auxiliaries
find,O,3,think,ccomp,VB,,Complements
this,O,8,quality,det,DT,,Nominals
quality,O,6,find,dobj,NN,,Objects
and,O,8,quality,cc,CC,,Coordination
ease,O,8,quality,conj,NN,,Coordination
of,O,8,quality,prep,IN,,Coordination
use,O,11,of,pobj,NN,,Prepositions
for,O,12,use,prep,IN,,Coordination
under,O,16,1500,quantmod,IN,,Miscellaneous
$,O,16,1500,quantmod,$,,Miscellaneous
1500,O,13,for,pobj,CD,,Prepositions
-,O,19,'m,punct,:,,Miscellaneous
i,O,19,'m,nsubj,PRP,,Subjects
'm,O,19,'m,ROOT,VBP,' m,ROOT
thrilled,O,19,'m,acomp,JJ,,Complements
with,O,20,thrilled,prep,IN,,Coordination
my,O,23,purchase,poss,PRP$,,Nominals
purchase,O,21,with,pobj,NN,,Prepositions
!,O,19,'m,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
small,O,1,problem,amod,JJ,,Nominals
problem,O,1,problem,ROOT,NN,,ROOT
.,O,1,problem,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,2,quality,det,DT,,Nominals
sound,B-ASP,2,quality,amod,JJ,,Nominals
quality,I-ASP,3,is,nsubj,NN,,Subjects
is,O,3,is,ROOT,VBZ,,ROOT
excellent,B-OP,3,is,acomp,JJ,,Complements
(,O,3,is,punct,-LRB-,,Miscellaneous
and,O,3,is,cc,CC,,Coordination
i,O,8,'m,nsubj,PRP,,Subjects
'm,O,3,is,conj,VBP,' m,Coordination
fussy,O,8,'m,acomp,JJ,fuss ##y,Complements
with,O,9,fussy,prep,IN,,Coordination
that,O,12,stuff,det,DT,,Nominals
stuff,O,10,with,pobj,NN,,Prepositions
),O,8,'m,punct,-RRB-,,Miscellaneous
",",O,17,looks,punct,",",,Miscellaneous
the,O,16,unit,det,DT,,Nominals
