TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,REL_GROUP
was,O,18,delivered,auxpass,VBD,,Auxiliaries
delivered,O,3,had,conj,VBN,,Coordination
quickly,B-OP,18,delivered,advmod,RB,,Adverbials
",",O,18,delivered,punct,",",,Miscellaneous
but,O,18,delivered,cc,CC,,Coordination
we,O,23,live,nsubj,PRP,,Subjects
live,O,18,delivered,conj,VBP,,Coordination
only,O,26,few,advmod,RB,,Adverbials
a,O,26,few,quantmod,DT,,Miscellaneous
few,O,27,minutes,nummod,JJ,,Nominals
minutes,O,28,walk,npadvmod,NNS,,Noun
walk,O,23,live,ccomp,VBP,,Complements
from,O,28,walk,prep,IN,,Coordination
them,O,29,from,pobj,PRP,,Prepositions
.,O,23,live,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,view,det,DT,,Nominals
view,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
spectacular,B-OP,2,is,acomp,JJ,,Complements
",",O,2,is,punct,",",,Miscellaneous
and,O,2,is,cc,CC,,Coordination
the,O,7,food,det,DT,,Nominals
food,B-ASP,8,is,nsubj,NN,,Subjects
is,O,2,is,conj,VBZ,,Coordination
great,B-OP,8,is,acomp,JJ,,Complements
.,O,8,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Some,O,12,hang,nsubj,DT,,Subjects
of,O,0,Some,prep,IN,,Coordination
the,O,5,women,det,DT,,Nominals
finest,B-OP,5,women,amod,JJS,,Nominals
latin,O,5,women,compound,JJ,,Compund
women,O,1,of,pobj,NNS,,Prepositions
you,O,8,see,nsubj,PRP,,Subjects
'll,O,8,see,aux,MD,' ll,Auxiliaries
see,O,5,women,relcl,VB,,Nominals
in,O,8,see,prep,IN,,Coordination
your,O,11,life,poss,PRP$,,Nominals
life,O,9,in,pobj,NN,,Prepositions
hang,O,12,hang,ROOT,VB,,ROOT
out,O,12,hang,prt,RP,,Compund
at,O,12,hang,prep,IN,,Coordination
Jimmy,O,14,at,pobj,NNP,,Prepositions
's,O,15,Jimmy,case,POS,' s,Compund
.,O,12,hang,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
You,O,2,eat,nsubj,PRP,,Subjects
can,O,2,eat,aux,MD,,Auxiliaries
eat,O,2,eat,ROOT,VB,,ROOT
gourmet,O,4,food,compound,NN,go ##ur ##met,Compund
food,O,2,eat,dobj,NN,,Objects
at,O,2,eat,prep,IN,,Coordination
a,O,9,price,det,DT,,Nominals
fast,O,9,price,amod,JJ,,Nominals
food,O,9,price,compound,NN,,Compund
price,B-ASP,5,at,pobj,NN,,Prepositions
.,O,2,eat,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Unfortunately,O,4,is,advmod,RB,,Adverbials
",",O,4,is,punct,",",,Miscellaneous
the,O,3,food,det,DT,,Nominals
food,B-ASP,4,is,nsubj,NN,,Subjects
is,O,4,is,ROOT,VBZ,,ROOT
outstanding,B-OP,4,is,acomp,JJ,,Complements
",",O,4,is,punct,",",,Miscellaneous
but,O,4,is,cc,CC,,Coordination
everything,O,13,is,nsubj,NN,,Subjects
else,O,8,everything,advmod,RB,,Adverbials
about,O,8,everything,prep,IN,,Coordination
this,O,12,restaurant,det,DT,,Nominals
restaurant,O,10,about,pobj,NN,,Prepositions
is,O,4,is,conj,VBZ,,Coordination
the,O,15,pits,det,DT,,Nominals
pits,O,13,is,attr,NNS,,Objects
.,O,13,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
It,O,1,'s,nsubj,PRP,,Subjects
's,O,1,'s,ROOT,VBZ,' s,ROOT
only,O,4,1.95,advmod,RB,,Adverbials
$,O,4,1.95,quantmod,$,,Miscellaneous
1.95,O,1,'s,attr,CD,1 . 95,Objects
for,O,4,1.95,prep,IN,,Coordination
a,O,8,slice,det,DT,,Nominals
regular,O,8,slice,amod,JJ,,Nominals
slice,O,5,for,pobj,NN,,Prepositions
and,O,4,1.95,cc,CC,,Coordination
$,O,11,4.00,nmod,$,,Nominals
4.00,O,4,1.95,conj,CD,4 . 00,Coordination
for,O,11,4.00,prep,IN,,Coordination
a,O,14,slice,det,DT,,Nominals
slice,O,12,for,pobj,NN,,Prepositions
with,O,14,slice,prep,IN,,Coordination
a,O,17,mushroom,det,DT,,Nominals
mushroom,O,15,with,pobj,NN,,Prepositions
",",O,17,mushroom,punct,",",,Miscellaneous
not,O,17,mushroom,neg,RB,,Negation
mushrooms,O,17,mushroom,appos,NNS,,Nominals
.,O,1,'s,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,3,recommend,nsubj,PRP,,Subjects
would,O,3,recommend,aux,MD,,Auxiliaries
highly,O,3,recommend,advmod,RB,,Adverbials
recommend,B-OP,3,recommend,ROOT,VB,,ROOT
Nina,O,3,recommend,dobj,NNP,,Objects
's,O,4,Nina,case,POS,' s,Compund
to,O,3,recommend,prep,IN,,Coordination
anyone,O,6,to,pobj,NN,,Prepositions
who,O,9,wants,nsubj,WP,,Subjects
wants,O,7,anyone,relcl,VBZ,,Nominals
to,O,11,have,aux,TO,,Auxiliaries
have,O,9,wants,xcomp,VB,,Complements
a,O,14,dinner,det,DT,,Nominals
romantic,B-OP,14,dinner,amod,JJ,,Nominals
dinner,O,11,have,dobj,NN,,Objects
in,O,14,dinner,prep,IN,,Coordination
a,O,18,warming,det,DT,,Nominals
heart,O,18,warming,compound,NN,,Compund
warming,B-OP,15,in,pobj,VBG,,Prepositions
surrounding,O,18,warming,acl,VBG,,Nominals
filled,O,19,surrounding,acl,VBN,,Nominals
with,O,20,filled,prep,IN,,Coordination
candles,B-ASP,21,with,pobj,NNS,,Prepositions
and,O,22,candles,cc,CC,,Coordination
family,O,25,pictures,compound,NN,,Compund
pictures,O,22,candles,conj,NNS,,Coordination
.,O,3,recommend,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
From,O,13,prepared,prep,IN,,Coordination
the,O,2,entrees,det,DT,,Nominals
entrees,B-ASP,0,From,pobj,NNS,en ##tree ##s,Prepositions
to,O,0,From,prep,IN,,Coordination
the,O,5,sides,det,DT,,Nominals
sides,B-ASP,3,to,pobj,NNS,,Prepositions
to,O,0,From,prep,IN,,Coordination
the,O,8,drinks,det,DT,,Nominals
drinks,B-ASP,6,to,pobj,NNS,,Prepositions
",",O,13,prepared,punct,",",,Miscellaneous
everything,O,13,prepared,nsubjpass,NN,,Subjects
was,O,13,prepared,auxpass,VBD,,Auxiliaries
creatively,B-OP,13,prepared,advmod,RB,creative ##ly,Adverbials
prepared,I-OP,13,prepared,ROOT,VBN,,ROOT
yet,O,13,prepared,advmod,CC,,Adverbials
still,O,16,simple,advmod,RB,,Adverbials
simple,B-OP,13,prepared,conj,JJ,,Coordination
.,O,13,prepared,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
We,O,1,thought,nsubj,PRP,,Subjects
thought,O,1,thought,ROOT,VBD,,ROOT
this,O,4,prelude,nsubj,DT,,Subjects
a,O,4,prelude,det,DT,,Nominals
prelude,O,1,thought,ccomp,NN,,Complements
to,O,4,prelude,prep,IN,,Coordination
what,O,11,like,pobj,WP,,Prepositions
the,O,8,evening,det,DT,,Nominals
evening,O,10,be,nsubj,NN,,Subjects
will,O,10,be,aux,MD,,Auxiliaries
be,O,5,to,pcomp,VB,,Prepositions
like,O,10,be,prep,IN,,Coordination
.,O,1,thought,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
And,O,2,was,cc,CC,,Coordination
it,O,2,was,nsubj,PRP,,Subjects
was,O,2,was,ROOT,VBD,,ROOT
quick,O,2,was,acomp,JJ,,Complements
which,O,5,is,nsubj,WDT,,Subjects
is,O,2,was,ccomp,VBZ,,Complements
very,O,7,important,advmod,RB,,Adverbials
important,O,5,is,acomp,JJ,,Complements
.,O,2,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
But,O,3,stands,cc,CC,,Coordination
",",O,3,stands,punct,",",,Miscellaneous
nothing,B-OP,3,stands,nsubj,NN,,Subjects
stands,I-OP,3,stands,ROOT,VBZ,,ROOT
out,I-OP,3,stands,prt,RP,,Compund
about,O,3,stands,prep,IN,,Coordination
the,O,7,cooking,det,DT,,Nominals
cooking,B-ASP,5,about,pobj,NN,,Prepositions
.,O,3,stands,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Love,B-OP,0,Love,ROOT,VB,,ROOT
Al,B-ASP,3,La,compound,NNP,,Compund
Di,I-ASP,3,La,compound,NNP,,Compund
La,I-ASP,0,Love,dobj,NNP,,Objects
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Service,B-ASP,1,is,nsubj,NN,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
usually,O,1,is,advmod,RB,,Adverbials
pretty,O,4,good,advmod,RB,,Adverbials
good,B-OP,1,is,acomp,JJ,,Complements
.,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,2,night,det,DT,,Nominals
other,O,2,night,amod,JJ,,Nominals
night,O,4,had,npadvmod,NN,,Noun
we,O,4,had,nsubj,PRP,,Subjects
had,O,4,had,ROOT,VBD,,ROOT
the,O,10,meal,det,DT,,Nominals
$,O,7,30,nmod,$,,Nominals
30,O,10,meal,nummod,CD,,Nominals
three,B-ASP,9,course,nummod,CD,,Nominals
course,I-ASP,10,meal,compound,NN,,Compund
meal,I-ASP,4,had,dobj,NN,,Objects
and,O,4,had,cc,CC,,Coordination
everything,O,13,was,nsubj,NN,,Subjects
was,O,4,had,conj,VBD,,Coordination
delicious,B-OP,13,was,acomp,JJ,,Complements
-,O,20,licked,punct,:,,Miscellaneous
if,O,18,could,mark,IN,,Compund
I,O,18,could,nsubj,PRP,,Subjects
could,O,20,licked,aux,MD,,Auxiliaries
of,O,20,licked,advmod,IN,,Adverbials
licked,O,13,was,advcl,VBN,,Adverbials
the,O,22,plate,det,DT,,Nominals
plate,O,20,licked,dobj,NN,,Objects
clean,O,20,licked,advmod,JJ,,Adverbials
I,O,26,of,nsubj,PRP,,Subjects
would,O,26,of,aux,MD,,Auxiliaries
of,O,26,of,ROOT,IN,,ROOT
.,O,26,of,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
One,O,0,One,ROOT,CD,,ROOT
of,O,0,One,prep,IN,,Coordination
my,O,4,places,poss,PRP$,,Nominals
favorite,O,4,places,amod,JJ,,Nominals
places,O,1,of,pobj,NNS,,Prepositions
in,O,4,places,prep,IN,,Coordination
Manhattan,O,5,in,pobj,NNP,,Prepositions
.,O,0,One,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Most,O,4,are,nsubj,JJS,,Subjects
of,O,0,Most,prep,IN,,Coordination
the,O,3,servers,det,DT,,Nominals
servers,B-ASP,1,of,pobj,NNS,,Prepositions
are,O,4,are,ROOT,VBP,,ROOT
very,O,6,attentive,advmod,RB,,Adverbials
attentive,B-OP,4,are,acomp,JJ,at ##ten ##tive,Complements
",",O,6,attentive,punct,",",,Miscellaneous
friendly,B-OP,6,attentive,conj,JJ,,Coordination
and,O,8,friendly,cc,CC,,Coordination
quite,O,11,attractive,advmod,RB,,Adverbials
attractive,B-OP,8,friendly,conj,JJ,,Coordination
.,O,4,are,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,1,love,nsubj,PRP,,Subjects
love,B-OP,1,love,ROOT,VBP,,ROOT
it,O,1,love,dobj,PRP,,Objects
.,O,1,love,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
When,O,2,saw,advmod,WRB,,Adverbials
I,O,2,saw,nsubj,PRP,,Subjects
saw,O,16,knew,advcl,VBD,,Adverbials
that,O,6,had,mark,IN,,Compund
their,O,5,website,poss,PRP$,,Nominals
website,O,6,had,nsubj,NN,,Subjects
had,O,2,saw,ccomp,VBD,,Complements
a,O,8,link,det,DT,,Nominals
link,O,6,had,dobj,NN,,Objects
to,O,8,link,prep,IN,,Coordination
da,O,11,Ciro,compound,NNP,,Compund
Ciro,O,9,to,pobj,NNP,ci ##ro,Prepositions
in,O,8,link,prep,IN,,Coordination
Napoli,O,12,in,pobj,NNP,,Prepositions
",",O,16,knew,punct,",",,Miscellaneous
I,O,16,knew,nsubj,PRP,,Subjects
knew,O,16,knew,ROOT,VBD,,ROOT
there,O,19,going,expl,EX,,Subjects
was,O,19,going,aux,VBD,,Auxiliaries
going,O,16,knew,ccomp,VBG,,Complements
to,O,21,be,aux,TO,,Auxiliaries
be,O,19,going,xcomp,VB,,Complements
good,B-OP,23,pizza,amod,JJ,,Nominals
pizza,B-ASP,21,be,attr,NN,,Objects
!,O,16,knew,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
None,O,2,made,nsubjpass,NN,,Subjects
was,O,2,made,auxpass,VBD,,Auxiliaries
made,O,2,made,ROOT,VBN,,ROOT
so,O,5,hung,advmod,IN,,Adverbials
i,O,5,hung,nsubj,PRP,,Subjects
hung,O,2,made,advcl,VBD,,Adverbials
up,O,5,hung,prt,RP,,Compund
.,O,2,made,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
And,O,3,was,cc,CC,,Coordination
the,O,2,food,det,DT,,Nominals
food,B-ASP,3,was,nsubj,NN,,Subjects
was,O,3,was,ROOT,VBD,,ROOT
fantastic,B-OP,3,was,acomp,JJ,,Complements
.,O,3,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,2,dumplings,det,DT,,Nominals
fried,B-ASP,2,dumplings,amod,VBN,,Nominals
dumplings,I-ASP,3,are,nsubj,NNS,dump ##lings,Subjects
are,O,3,are,ROOT,VBP,,ROOT
GREAT,B-OP,3,are,acomp,JJ,,Complements
!,O,3,are,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,1,went,nsubj,PRP,,Subjects
went,O,1,went,ROOT,VBD,,ROOT
there,O,1,went,advmod,RB,,Adverbials
after,O,1,went,prep,IN,,Coordination
hearing,O,3,after,pcomp,VBG,,Prepositions
how,O,6,great,advmod,WRB,,Adverbials
great,O,8,was,acomp,JJ,,Complements
it,O,8,was,nsubj,PRP,,Subjects
was,O,4,hearing,ccomp,VBD,,Complements
.,O,1,went,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Everyone,O,1,treats,nsubj,NN,,Subjects
treats,O,1,treats,ROOT,VBZ,,ROOT
you,O,1,treats,dobj,PRP,,Objects
like,O,5,were,mark,IN,,Compund
you,O,5,were,nsubj,PRP,,Subjects
were,O,1,treats,advcl,VBD,,Adverbials
part,O,5,were,attr,NN,,Objects
of,O,6,part,prep,IN,,Coordination
the,O,9,family,det,DT,,Nominals
family,O,7,of,pobj,NN,,Prepositions
.,O,1,treats,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
A,O,1,word,det,DT,,Nominals
word,O,1,word,ROOT,NN,,ROOT
to,O,1,word,prep,IN,,Coordination
the,O,4,wise,det,DT,,Nominals
wise,O,2,to,pobj,JJ,,Prepositions
:,O,9,dine,punct,:,,Miscellaneous
you,O,9,dine,nsubj,PRP,,Subjects
ca,O,9,dine,aux,MD,,Auxiliaries
n't,O,9,dine,neg,RB,n ' t,Negation
dine,O,1,word,acl,VB,din ##e,Nominals
here,O,9,dine,advmod,RB,,Adverbials
and,O,9,dine,cc,CC,,Coordination
disturb,O,9,dine,conj,VB,,Coordination
the,O,14,maitre-D,det,DT,,Nominals
maitre-D,B-ASP,16,sense,poss,NNP,mai ##tre - d,Nominals
's,O,14,maitre-D,case,POS,' s,Compund
sense,O,12,disturb,dobj,NN,,Objects
of,O,16,sense,prep,IN,,Coordination
"""",O,20,turnover,punct,``,,Miscellaneous
table,O,20,turnover,compound,NN,,Compund
turnover,O,17,of,pobj,NN,,Prepositions
"""",O,20,turnover,punct,'',,Miscellaneous
",",O,20,turnover,punct,",",,Miscellaneous
as,O,24,whacked,advmod,IN,,Adverbials
whacked,O,12,disturb,advcl,VBN,w ##ha ##cked,Adverbials
as,O,27,is,mark,IN,,Compund
it,O,27,is,nsubj,PRP,,Subjects
is,O,24,whacked,advcl,VBZ,,Adverbials
",",O,24,whacked,punct,",",,Miscellaneous
or,O,24,whacked,cc,CC,,Coordination
else,O,29,or,advmod,RB,,Adverbials
.,O,9,dine,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Regardless,O,17,take,advmod,RB,,Adverbials
of,O,0,Regardless,prep,IN,,Coordination
whether,O,4,are,mark,IN,,Compund
there,O,4,are,expl,EX,,Subjects
are,O,1,of,pcomp,VBP,,Prepositions
two,O,6,people,nummod,CD,,Nominals
people,O,4,are,attr,NNS,,Objects
or,O,6,people,cc,CC,,Coordination
two,O,9,hundred,compound,CD,,Compund
hundred,O,10,people,nummod,CD,,Nominals
people,O,6,people,conj,NNS,,Coordination
ahead,O,4,are,advmod,RB,,Adverbials
of,O,11,ahead,prep,IN,,Coordination
you,O,12,of,pobj,PRP,,Prepositions
the,O,15,hostess,det,DT,,Nominals
hostess,B-ASP,17,take,nsubj,NN,,Subjects
will,O,17,take,aux,MD,,Auxiliaries
take,O,17,take,ROOT,VB,,ROOT
your,O,19,name,poss,PRP$,,Nominals
name,O,17,take,dobj,NN,,Objects
and,O,17,take,cc,CC,,Coordination
tell,O,17,take,conj,VB,,Coordination
you,O,21,tell,dative,PRP,,Objects
Five,O,24,minutes,nummod,CD,,Nominals
minutes,O,21,tell,dobj,NNS,,Objects
.,O,17,take,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
This,O,1,restaurant,det,DT,,Nominals
restaurant,O,2,was,nsubj,NN,,Subjects
was,O,2,was,ROOT,VBD,,ROOT
way,O,4,overhyped,advmod,RB,,Adverbials
overhyped,B-OP,2,was,acomp,JJ,over ##hy ##ped,Complements
.,O,2,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
It,O,1,is,nsubj,PRP,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
not,O,1,is,neg,RB,,Negation
a,O,4,place,det,DT,,Nominals
place,O,1,is,attr,NN,,Objects
for,O,4,place,prep,IN,,Coordination
tourists,O,5,for,pobj,NNS,,Prepositions
or,O,6,tourists,cc,CC,,Coordination
someone,O,6,tourists,conj,NN,,Coordination
who,O,12,dined,nsubj,WP,,Subjects
has,O,12,dined,aux,VBZ,,Auxiliaries
never,O,12,dined,neg,RB,,Negation
dined,O,8,someone,relcl,VBN,din ##ed,Nominals
in,O,12,dined,prep,IN,,Coordination
Bay,O,15,Ridge,compound,NNP,,Compund
Ridge,O,13,in,pobj,NNP,,Prepositions
.,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,place,det,DT,,Nominals
place,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
clean,B-OP,2,is,acomp,JJ,,Complements
",",O,2,is,punct,",",,Miscellaneous
and,O,2,is,cc,CC,,Coordination
if,O,8,like,mark,IN,,Compund
you,O,8,like,nsubj,PRP,,Subjects
like,B-OP,14,is,advcl,VBP,,Adverbials
soul,B-ASP,10,food,compound,NN,,Compund
food,I-ASP,8,like,dobj,NN,,Objects
",",O,14,is,punct,",",,Miscellaneous
then,O,14,is,advmod,RB,,Adverbials
this,O,14,is,nsubj,DT,,Subjects
is,O,2,is,conj,VBZ,,Coordination
the,O,16,place,det,DT,,Nominals
place,O,14,is,attr,NN,,Objects
to,O,18,be,aux,TO,,Auxiliaries
be,O,16,place,relcl,VB,,Nominals
!,O,14,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
We,O,2,be,nsubj,PRP,,Subjects
will,O,2,be,aux,MD,,Auxiliaries
be,O,2,be,ROOT,VB,,ROOT
back,O,2,be,advmod,RB,,Adverbials
.,O,2,be,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
This,O,1,is,nsubj,DT,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
by,O,1,is,prep,IN,,Coordination
far,O,2,by,pcomp,RB,,Prepositions
my,O,6,place,poss,PRP$,,Nominals
favorite,B-OP,6,place,amod,JJ,,Nominals
place,B-ASP,1,is,attr,NN,,Objects
in,O,6,place,prep,IN,,Coordination
the,O,9,neighborhood,det,DT,,Nominals
neighborhood,O,7,in,pobj,NN,,Prepositions
.,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
not,O,3,make,preconj,RB,,Coordination
only,O,0,not,advmod,RB,,Adverbials
does,O,3,make,aux,VBZ,,Auxiliaries
make,O,3,make,ROOT,VB,,ROOT
the,O,6,pizza,det,DT,,Nominals
best,B-OP,6,pizza,amod,JJS,,Nominals
pizza,B-ASP,3,make,dobj,NN,,Objects
in,O,6,pizza,prep,IN,,Coordination
NY,O,7,in,pobj,NNP,,Prepositions
",",O,6,pizza,punct,",",,Miscellaneous
maybe,O,11,anywhere,advmod,RB,,Adverbials
anywhere,O,6,pizza,advmod,RB,,Adverbials
.,O,3,make,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,service,det,DT,,Nominals
service,B-ASP,2,was,nsubj,NN,,Subjects
was,O,2,was,ROOT,VBD,,ROOT
great,B-OP,2,was,acomp,JJ,,Complements
",",O,2,was,punct,",",,Miscellaneous
and,O,2,was,cc,CC,,Coordination
they,O,7,have,nsubj,PRP,,Subjects
have,O,2,was,conj,VBP,,Coordination
a,O,11,deal,det,DT,,Nominals
whole,O,11,deal,amod,JJ,,Nominals
great,B-OP,11,deal,amod,JJ,,Nominals
deal,O,7,have,dobj,NN,,Objects
for,O,11,deal,prep,IN,,Coordination
birthdays,O,12,for,pobj,NNS,birthday ##s,Prepositions
.,O,7,have,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
How,O,3,survives,advmod,WRB,,Adverbials
this,O,2,place,det,DT,,Nominals
place,B-ASP,3,survives,nsubj,NN,,Subjects
survives,O,20,is,advcl,VBZ,,Adverbials
the,O,8,market,det,DT,,Nominals
competitive,O,8,market,amod,JJ,,Nominals
west,O,7,village,compound,NNP,,Compund
village,O,8,market,compound,NN,,Compund
market,O,3,survives,dobj,NN,,Objects
in,O,8,market,prep,IN,,Coordination
this,O,11,economy,det,DT,,Nominals
economy,O,9,in,pobj,NN,,Prepositions
",",O,8,market,punct,",",,Miscellaneous
or,O,8,market,cc,CC,,Coordination
any,O,15,other,det,DT,,Nominals
other,O,8,market,conj,JJ,,Coordination
for,O,15,other,prep,IN,,Coordination
that,O,18,matter,det,DT,,Nominals
matter,O,16,for,pobj,NN,,Prepositions
",",O,20,is,punct,",",,Miscellaneous
is,O,20,is,ROOT,VBZ,,ROOT
beyond,O,20,is,prep,IN,,Coordination
me,O,21,beyond,pobj,PRP,,Prepositions
.,O,20,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,3,expect,nsubj,PRP,,Subjects
did,O,3,expect,aux,VBD,,Auxiliaries
n't,O,3,expect,neg,RB,n ' t,Negation
expect,O,3,expect,ROOT,VB,,ROOT
to,O,5,like,aux,TO,,Auxiliaries
like,O,3,expect,xcomp,UH,,Complements
Nosh,O,5,like,dobj,NNP,nos ##h,Objects
as,O,8,much,advmod,RB,,Adverbials
much,O,5,like,advmod,RB,,Adverbials
as,O,11,did,mark,IN,,Compund
I,O,11,did,nsubj,PRP,,Subjects
did,O,8,much,advcl,VBD,,Adverbials
",",O,3,expect,punct,",",,Miscellaneous
but,O,3,expect,cc,CC,,Coordination
the,O,15,pastrami,det,DT,,Nominals
pastrami,B-ASP,3,expect,conj,NN,past ##ram ##i,Coordination
on,I-ASP,15,pastrami,prep,IN,,Coordination
challah,I-ASP,18,sandwich,compound,NN,cha ##llah,Compund
sandwich,I-ASP,16,on,pobj,NN,,Prepositions
I,O,20,had,nsubj,PRP,,Subjects
had,O,21,was,aux,VBD,,Auxiliaries
was,O,26,are,ccomp,VBD,,Complements
otherworldly,B-OP,21,was,acomp,JJ,other ##world ##ly,Complements
",",O,26,are,punct,",",,Miscellaneous
the,O,25,soups,det,DT,,Nominals
soups,B-ASP,26,are,nsubj,NNS,soup ##s,Subjects
are,O,26,are,ROOT,VBP,,ROOT
like,O,26,are,prep,IN,,Coordination
Mom,O,27,like,pobj,NNP,,Prepositions
's,O,28,Mom,case,POS,' s,Compund
",",O,26,are,punct,",",,Miscellaneous
and,O,26,are,cc,CC,,Coordination
the,O,33,knishes,det,DT,,Nominals
knishes,B-ASP,34,give,nsubj,NNS,kn ##ish ##es,Subjects
give,O,26,are,conj,VBP,,Coordination
Yonah,O,36,Schimmel,compound,NNP,yo ##nah,Compund
Schimmel,O,39,run,poss,NNP,sc ##him ##mel,Nominals
's,O,36,Schimmel,case,POS,' s,Compund
a,O,39,run,det,DT,,Nominals
run,O,34,give,dobj,NN,,Objects
for,O,39,run,prep,IN,,Coordination
its,O,42,money,poss,PRP$,,Nominals
money,O,40,for,pobj,NN,,Prepositions
.,O,34,give,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,2,noticed,nsubj,PRP,,Subjects
've,O,2,noticed,aux,VBP,' ve,Auxiliaries
noticed,O,2,noticed,ROOT,VBN,,ROOT
megadeth,O,2,noticed,dobj,NNP,mega ##de ##th,Objects
",",O,3,megadeth,punct,",",,Miscellaneous
mr.,O,6,scruff,compound,NNP,mr .,Compund
scruff,O,3,megadeth,conj,NNP,sc ##ruff,Coordination
",",O,6,scruff,punct,",",,Miscellaneous
st.,O,9,germain,compound,NNP,st .,Compund
germain,O,6,scruff,conj,NNP,,Coordination
",",O,9,germain,punct,",",,Miscellaneous
traditional,O,13,songs,amod,JJ,,Nominals
vietnamese,O,13,songs,amod,JJ,,Nominals
songs,B-ASP,9,germain,conj,NNS,,Coordination
",",O,13,songs,punct,",",,Miscellaneous
black,O,16,sabbath,amod,JJ,,Nominals
sabbath,O,13,songs,conj,NNP,,Coordination
",",O,16,sabbath,punct,",",,Miscellaneous
jay-z,O,16,sabbath,conj,NNP,jay - z,Coordination
",",O,16,sabbath,punct,",",,Miscellaneous
and,O,16,sabbath,cc,CC,,Coordination
daft,O,22,punk,amod,JJ,da ##ft,Nominals
punk,O,16,sabbath,conj,NN,,Coordination
all,O,25,played,dep,DT,,Miscellaneous
being,O,25,played,auxpass,VBG,,Auxiliaries
played,O,2,noticed,ccomp,VBN,,Complements
.,O,2,noticed,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
And,O,8,keep,cc,CC,,Coordination
the,O,2,food,det,DT,,Nominals
food,B-ASP,8,keep,dep,NN,,Miscellaneous
",",O,8,keep,punct,",",,Miscellaneous
well,O,8,keep,intj,UH,,Miscellaneous
the,O,6,food,det,DT,,Nominals
food,B-ASP,8,keep,nsubj,NN,,Subjects
will,O,8,keep,aux,MD,,Auxiliaries
keep,O,8,keep,ROOT,VB,,ROOT
